stage,base_model_type,base_params,boundary_model_type,boundary_params,boundary_apply,boundary_p2_sample_weight,validation_objective,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_off_by_one_accuracy,validation_mae,validation_high_priority_recall_p1_p2,validation_low_priority_recall_p4_p5,validation_p1_recall,validation_p2_recall,validation_p3_recall,validation_p4_recall,validation_p5_recall,natural_accuracy,natural_macro_f1,natural_weighted_f1,natural_off_by_one_accuracy,natural_mae,natural_high_priority_recall_p1_p2,natural_low_priority_recall_p4_p5,natural_p1_recall,natural_p2_recall,natural_p3_recall,natural_p4_recall,natural_p5_recall
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.1,base_1_2_3,1.4,1.816622937643223,0.6768,0.6750229376432229,0.6750229376432229,0.8992,0.4736,0.87,0.802,0.592,0.664,0.84,0.556,0.732,0.7226130653266332,0.7218853256982458,0.7220026909743238,0.907537688442211,0.40100502512562813,0.8816120906801007,0.8266331658291457,0.6432160804020101,0.7222222222222222,0.845,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.1,base_1_2_3,1.1,1.8165999765876553,0.6792,0.6763599765876552,0.6763599765876552,0.8992,0.4704,0.858,0.802,0.608,0.636,0.864,0.556,0.732,0.721608040201005,0.7204499839270273,0.7205779902999344,0.9085427135678392,0.40100502512562813,0.8740554156171285,0.8266331658291457,0.6532663316582915,0.6919191919191919,0.86,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.03,base_1_2,1.3,1.8165735756908588,0.6816,0.6781735756908588,0.6781735756908587,0.8992,0.4656,0.852,0.802,0.568,0.676,0.876,0.556,0.732,0.7125628140703517,0.7108502556754326,0.7109780396478002,0.9055276381909547,0.4120603015075377,0.8589420654911839,0.8266331658291457,0.592964824120603,0.702020202020202,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.05,base_1_2,1.4,1.8164464338260031,0.6832,0.6815664338260029,0.6815664338260028,0.8976,0.4664,0.872,0.814,0.58,0.648,0.872,0.592,0.724,0.721608040201005,0.7216835673490216,0.7218022730594369,0.8984924623115578,0.414070351758794,0.8816120906801007,0.8241206030150754,0.6432160804020101,0.7222222222222222,0.825,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.05,base_1_2,1.4,1.816260228508262,0.68,0.677940228508262,0.6779402285082619,0.8992,0.464,0.872,0.804,0.6,0.628,0.872,0.576,0.724,0.7276381909547739,0.7268673605778573,0.7270006164398135,0.9015075376884422,0.40804020100502514,0.8765743073047859,0.8291457286432161,0.6432160804020101,0.7121212121212122,0.86,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.1,base_1_2,1.4,1.8160112218152795,0.68,0.6766512218152797,0.6766512218152797,0.8992,0.4688,0.852,0.802,0.592,0.644,0.876,0.556,0.732,0.7175879396984924,0.7162823107188937,0.7163994803802126,0.9045226130653267,0.40804020100502514,0.8589420654911839,0.8266331658291457,0.628140703517588,0.696969696969697,0.86,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.05,base_1_2_3,1.4,1.8157158499431965,0.6784,0.6771558499431963,0.6771558499431963,0.8984,0.4664,0.878,0.804,0.6,0.636,0.856,0.576,0.724,0.7256281407035176,0.7253626267741717,0.7254899684459465,0.9015075376884422,0.4100502512562814,0.8816120906801007,0.8291457286432161,0.6482412060301508,0.7171717171717171,0.84,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.1,base_1_2_3,1.3,1.815170693958392,0.6768,0.6747706939583921,0.6747706939583922,0.9,0.472,0.87,0.802,0.592,0.66,0.844,0.556,0.732,0.7236180904522613,0.7229231348117298,0.7230404552581395,0.907537688442211,0.4,0.8816120906801007,0.8266331658291457,0.6532663316582915,0.7171717171717171,0.845,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.2,base_1_2,1.0,1.8149380941040898,0.6904,0.6873380941040897,0.6873380941040899,0.8992,0.4576,0.86,0.796,0.668,0.564,0.9,0.608,0.712,0.7195979899497488,0.7179792619126939,0.7181491930208211,0.8994974874371859,0.41809045226130653,0.8564231738035264,0.8140703517587939,0.6884422110552764,0.6111111111111112,0.88,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.3,base_1_2,1.0,1.8143550333119998,0.6896,0.6865950333119997,0.6865950333119997,0.8984,0.4584,0.856,0.796,0.66,0.568,0.9,0.608,0.712,0.7206030150753768,0.7188750172509418,0.7190452847578926,0.8994974874371859,0.41708542713567837,0.8564231738035264,0.8140703517587939,0.6984924623115578,0.6060606060606061,0.88,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.3,base_1_2_3,1.0,1.8143550333119998,0.6896,0.6865950333119997,0.6865950333119997,0.8984,0.4584,0.856,0.796,0.66,0.568,0.9,0.608,0.712,0.7206030150753768,0.7188750172509418,0.7190452847578926,0.8994974874371859,0.41708542713567837,0.8564231738035264,0.8140703517587939,0.6984924623115578,0.6060606060606061,0.88,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.2,base_1_2,1.4,1.8136565332180368,0.6792,0.6758965332180366,0.6758965332180366,0.8992,0.4688,0.852,0.802,0.596,0.636,0.876,0.556,0.732,0.7165829145728643,0.7151517669485371,0.7152781997112972,0.9055276381909547,0.40804020100502514,0.8589420654911839,0.8266331658291457,0.628140703517588,0.6868686868686869,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.05,base_1_2_3,1.0,1.8135597168531281,0.6808,0.678359716853128,0.678359716853128,0.9008,0.4624,0.87,0.804,0.608,0.616,0.88,0.576,0.724,0.7206030150753768,0.719781793023218,0.7199336418557584,0.9045226130653267,0.4120603015075377,0.871536523929471,0.8291457286432161,0.6432160804020101,0.6767676767676768,0.86,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.05,base_1_2,1.0,1.8135597168531281,0.6808,0.678359716853128,0.678359716853128,0.9008,0.4624,0.87,0.804,0.608,0.616,0.88,0.576,0.724,0.7226130653266332,0.7215244471140101,0.7216787058366583,0.9045226130653267,0.4100502512562814,0.871536523929471,0.8291457286432161,0.6432160804020101,0.6767676767676768,0.87,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.01,base_1_2,1.4,1.8132559100239827,0.684,0.6816559100239825,0.6816559100239826,0.8984,0.4632,0.872,0.804,0.656,0.596,0.868,0.576,0.724,0.7185929648241206,0.7173278667004104,0.7174963149438629,0.9015075376884422,0.4201005025125628,0.8740554156171285,0.8291457286432161,0.678391959798995,0.6313131313131313,0.86,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.2,base_1_2_3,1.0,1.8129112365285769,0.6896,0.6866712365285769,0.6866712365285769,0.8992,0.4584,0.86,0.796,0.668,0.564,0.896,0.608,0.712,0.7206030150753768,0.7190016074581844,0.7191733371592601,0.9005025125628141,0.41608040201005025,0.8589420654911839,0.8140703517587939,0.6934673366834171,0.6111111111111112,0.88,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.2,base_1_2,1.1,1.812582465319568,0.6848,0.6817824653195681,0.681782465319568,0.9008,0.4584,0.864,0.804,0.652,0.588,0.884,0.576,0.724,0.7226130653266332,0.7210533908100499,0.7212113199523504,0.9005025125628141,0.4150753768844221,0.8589420654911839,0.8291457286432161,0.6884422110552764,0.6313131313131313,0.87,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.2,base_1_2_3,1.1,1.812582465319568,0.6848,0.6817824653195681,0.681782465319568,0.9008,0.4584,0.864,0.804,0.652,0.588,0.884,0.576,0.724,0.7206030150753768,0.7192509738221322,0.7194049844139435,0.8994974874371859,0.41809045226130653,0.8589420654911839,0.8291457286432161,0.6884422110552764,0.6313131313131313,0.86,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.1,base_1_2,1.3,1.8122404478573533,0.6792,0.6758404478573531,0.6758404478573531,0.8992,0.4696,0.852,0.802,0.592,0.64,0.876,0.556,0.732,0.7185929648241206,0.7173327430604526,0.7174499361205686,0.9045226130653267,0.40703517587939697,0.8589420654911839,0.8266331658291457,0.6381909547738693,0.6919191919191919,0.86,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.03,base_1_2_3,1.2,1.8110720188402432,0.6784,0.6761120188402433,0.6761120188402432,0.8976,0.472,0.87,0.802,0.572,0.676,0.856,0.556,0.732,0.7195979899497488,0.7186256327307194,0.7187546650937431,0.9095477386934674,0.4020100502512563,0.8790931989924433,0.8266331658291457,0.6180904522613065,0.7222222222222222,0.855,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.3,base_1_2,1.2,1.8109408214087996,0.6808,0.6774208214087999,0.6774208214087999,0.8992,0.468,0.852,0.802,0.628,0.612,0.876,0.556,0.732,0.7165829145728643,0.7152061778848632,0.7153392820875747,0.9055276381909547,0.40703517587939697,0.8589420654911839,0.8266331658291457,0.6432160804020101,0.6717171717171717,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.3,base_1_2,1.3,1.8109408214087996,0.6808,0.6774208214087999,0.6774208214087999,0.8992,0.468,0.852,0.802,0.628,0.612,0.876,0.556,0.732,0.7165829145728643,0.7150111894368228,0.7151394638248341,0.9055276381909547,0.4100502512562814,0.8589420654911839,0.8266331658291457,0.6432160804020101,0.6717171717171717,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.01,base_1_2_3,1.4,1.8106627692576882,0.68,0.6798627692576881,0.6798627692576881,0.8928,0.4744,0.89,0.804,0.664,0.616,0.82,0.576,0.724,0.7095477386934673,0.7098680866352625,0.710019187759526,0.8984924623115578,0.4321608040201005,0.8866498740554156,0.8291457286432161,0.6884422110552764,0.6414141414141414,0.795,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.05,base_1_2_3,1.4,1.8104024854415584,0.6808,0.6796024854415582,0.6796024854415583,0.8976,0.4688,0.874,0.814,0.58,0.648,0.86,0.592,0.724,0.7206030150753768,0.72090829164376,0.7210246262583414,0.8984924623115578,0.4150753768844221,0.8841309823677582,0.8241206030150754,0.6482412060301508,0.7222222222222222,0.815,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.1,base_1_2_3,1.0,1.810078430370539,0.688,0.6854384303705391,0.6854384303705391,0.9008,0.4552,0.868,0.796,0.656,0.564,0.9,0.616,0.704,0.7296482412060301,0.7288273586749546,0.7289800916021473,0.9005025125628141,0.40904522613065325,0.8690176322418136,0.8190954773869347,0.6934673366834171,0.6515151515151515,0.87,0.6984924623115578,0.7336683417085427
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.1,base_1_2,1.0,1.810078430370539,0.688,0.6854384303705391,0.6854384303705391,0.9008,0.4552,0.868,0.796,0.656,0.564,0.9,0.616,0.704,0.7306532663316583,0.7296672541053625,0.7298175935391474,0.8994974874371859,0.40904522613065325,0.8664987405541562,0.8190954773869347,0.6934673366834171,0.6515151515151515,0.875,0.6984924623115578,0.7336683417085427
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.05,base_1_2_3,1.0,1.810064480482663,0.6824,0.6799844804826631,0.6799844804826631,0.9,0.4656,0.864,0.814,0.588,0.624,0.884,0.592,0.724,0.7155778894472362,0.7153571551132293,0.7154946866623778,0.9025125628140703,0.41608040201005025,0.8740554156171285,0.8241206030150754,0.6432160804020101,0.6818181818181818,0.835,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.05,base_1_2,1.0,1.810064480482663,0.6824,0.6799844804826631,0.6799844804826631,0.9,0.4656,0.864,0.814,0.588,0.624,0.884,0.592,0.724,0.7165829145728643,0.7162399530182519,0.716378777123506,0.9025125628140703,0.4150753768844221,0.8740554156171285,0.8241206030150754,0.6432160804020101,0.6818181818181818,0.84,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.3,sgd_log,alpha=0.03,base_1_2_3,1.4,1.8097552869159161,0.676,0.6731952869159159,0.6731952869159159,0.8936,0.48,0.87,0.796,0.556,0.716,0.844,0.536,0.728,0.714572864321608,0.7136854952755679,0.7137984788370875,0.9085427135678392,0.40904522613065325,0.8790931989924433,0.8140703517587939,0.5979899497487438,0.7424242424242424,0.845,0.6381909547738693,0.7487437185929648
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.05,base_1_2_3,1.3,1.8097529081779549,0.6776,0.6752729081779549,0.6752729081779549,0.9,0.4696,0.87,0.802,0.572,0.676,0.852,0.556,0.732,0.7206030150753768,0.7196410250665627,0.7197669446878712,0.9095477386934674,0.40100502512562813,0.8790931989924433,0.8266331658291457,0.6180904522613065,0.7272727272727273,0.855,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.03,base_1_2_3,1.1,1.809258723601262,0.6776,0.675098723601262,0.6750987236012619,0.8976,0.472,0.868,0.802,0.584,0.656,0.86,0.556,0.732,0.7195979899497488,0.7185043784759093,0.7186393779385329,0.9095477386934674,0.4020100502512563,0.8790931989924433,0.8266331658291457,0.6231155778894473,0.7121212121212122,0.86,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.3,base_1_2_3,1.0,1.8082724612396792,0.6856,0.6823524612396793,0.6823524612396793,0.8992,0.464,0.854,0.814,0.64,0.58,0.892,0.592,0.724,0.7125628140703517,0.7113101723594508,0.71146534939905,0.8974874371859296,0.42512562814070354,0.8564231738035264,0.8241206030150754,0.6984924623115578,0.6060606060606061,0.84,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.3,base_1_2,1.0,1.8082724612396792,0.6856,0.6823524612396793,0.6823524612396793,0.8992,0.464,0.854,0.814,0.64,0.58,0.892,0.592,0.724,0.714572864321608,0.7131240735755112,0.7132832797446056,0.8984924623115578,0.4221105527638191,0.8564231738035264,0.8241206030150754,0.6984924623115578,0.6060606060606061,0.85,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.3,base_1_2_3,1.2,1.8074491715105787,0.6792,0.6761691715105789,0.6761691715105789,0.9008,0.468,0.856,0.802,0.628,0.612,0.868,0.556,0.732,0.7175879396984924,0.7162726014875741,0.7164074896792323,0.9065326633165829,0.4050251256281407,0.8614609571788413,0.8266331658291457,0.6482412060301508,0.6717171717171717,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.3,base_1_2_3,1.3,1.8071574630835927,0.6792,0.6761174630835927,0.6761174630835927,0.9,0.4688,0.854,0.802,0.628,0.612,0.868,0.556,0.732,0.7175879396984924,0.7160749478955731,0.7162050062725309,0.9065326633165829,0.40804020100502514,0.8614609571788413,0.8266331658291457,0.6482412060301508,0.6717171717171717,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.01,base_1_2_3,1.3,1.8071560155375253,0.6856,0.6853160155375252,0.6853160155375252,0.8928,0.4712,0.89,0.796,0.684,0.576,0.848,0.616,0.704,0.7135678391959799,0.7137997669888378,0.7139703379381234,0.8974874371859296,0.43316582914572865,0.8866498740554156,0.8190954773869347,0.7035175879396985,0.6161616161616161,0.815,0.6984924623115578,0.7336683417085427
boundary_refined,sgd_log,alpha=0.3,sgd_log,alpha=0.03,base_1_2_3,1.3,1.8071506785423863,0.6752,0.6725106785423866,0.6725106785423866,0.8944,0.48,0.868,0.796,0.564,0.7,0.848,0.536,0.728,0.714572864321608,0.713551276309897,0.7136760380496302,0.9095477386934674,0.40804020100502514,0.8790931989924433,0.8140703517587939,0.6030150753768844,0.7272727272727273,0.855,0.6381909547738693,0.7487437185929648
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.2,base_1_2_3,1.0,1.8068715082575073,0.6856,0.6824715082575072,0.6824715082575071,0.9,0.464,0.858,0.814,0.648,0.576,0.888,0.592,0.724,0.7125628140703517,0.7115798551991797,0.7117319209491579,0.8974874371859296,0.42512562814070354,0.8614609571788413,0.8241206030150754,0.6934673366834171,0.6161616161616161,0.835,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.2,base_1_2,1.0,1.8068715082575073,0.6856,0.6824715082575072,0.6824715082575071,0.9,0.464,0.858,0.814,0.648,0.576,0.888,0.592,0.724,0.714572864321608,0.7133987624132484,0.7135548998589143,0.8984924623115578,0.4221105527638191,0.8614609571788413,0.8241206030150754,0.6934673366834171,0.6161616161616161,0.845,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.05,base_1_2_3,1.2,1.8061865591759716,0.6776,0.6749065591759715,0.6749065591759716,0.9,0.4696,0.868,0.802,0.572,0.668,0.86,0.556,0.732,0.7236180904522613,0.7226065466875409,0.7227305658835556,0.9095477386934674,0.39798994974874374,0.8790931989924433,0.8266331658291457,0.628140703517588,0.7272727272727273,0.86,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.05,sgd_log,alpha=0.01,base_1_2,1.3,1.8059767207719062,0.6888,0.686056720771906,0.686056720771906,0.8992,0.46,0.868,0.796,0.676,0.552,0.896,0.616,0.704,0.721608040201005,0.7199063585421162,0.7200899440029512,0.9005025125628141,0.421105527638191,0.8690176322418136,0.8190954773869347,0.6934673366834171,0.601010101010101,0.88,0.6984924623115578,0.7336683417085427
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.2,base_1_2_3,1.4,1.8053667426517948,0.6752,0.6728067426517945,0.6728067426517946,0.8992,0.4728,0.86,0.802,0.596,0.64,0.852,0.556,0.732,0.7206030150753768,0.7192816392806656,0.7194089661584496,0.907537688442211,0.4020100502512563,0.871536523929471,0.8266331658291457,0.6331658291457286,0.702020202020202,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.2,base_1_2,1.2,1.8049899714403543,0.6792,0.675789971440354,0.675789971440354,0.8992,0.4696,0.852,0.802,0.624,0.608,0.876,0.556,0.732,0.7175879396984924,0.7160553005937599,0.716180254132843,0.9055276381909547,0.40904522613065325,0.8589420654911839,0.8266331658291457,0.6432160804020101,0.6767676767676768,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.03,base_1_2_3,1.0,1.8041252777932528,0.676,0.6734052777932525,0.6734052777932524,0.8992,0.472,0.868,0.802,0.596,0.632,0.864,0.556,0.732,0.7195979899497488,0.718418096326521,0.7185437244672246,0.9095477386934674,0.4040201005025126,0.8790931989924433,0.8266331658291457,0.6331658291457286,0.7070707070707071,0.855,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.01,base_1_2_3,1.3,1.804046745933386,0.6848,0.6843667459333859,0.6843667459333859,0.8912,0.4752,0.888,0.796,0.684,0.576,0.844,0.608,0.712,0.7105527638190955,0.7106733673401475,0.7108413723738634,0.8994974874371859,0.43316582914572865,0.8866498740554156,0.8140703517587939,0.7035175879396985,0.6161616161616161,0.815,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.3,sgd_log,alpha=0.1,base_1_2_3,1.2,1.8040193789824714,0.6736,0.6703393789824715,0.6703393789824715,0.8968,0.48,0.858,0.796,0.6,0.64,0.864,0.536,0.728,0.7206030150753768,0.7195037756434026,0.7196256886036034,0.9085427135678392,0.4020100502512563,0.8740554156171285,0.8140703517587939,0.6532663316582915,0.696969696969697,0.865,0.6381909547738693,0.7487437185929648
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.3,base_1_2,1.0,1.8033715403254698,0.684,0.6804915403254699,0.6804915403254699,0.9008,0.46,0.86,0.804,0.66,0.572,0.888,0.576,0.724,0.7206030150753768,0.7185548597187187,0.7187265325897557,0.9005025125628141,0.41708542713567837,0.8564231738035264,0.8291457286432161,0.6984924623115578,0.6060606060606061,0.875,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.3,base_1_2_3,1.0,1.8033715403254698,0.684,0.6804915403254699,0.6804915403254699,0.9008,0.46,0.86,0.804,0.66,0.572,0.888,0.576,0.724,0.7185929648241206,0.7167641172243531,0.7169319022774842,0.8994974874371859,0.4201005025125628,0.8564231738035264,0.8291457286432161,0.6984924623115578,0.6060606060606061,0.865,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.1,base_1_2,1.0,1.8031192401863956,0.6864,0.6835992401863957,0.6835992401863956,0.8992,0.46,0.862,0.796,0.656,0.56,0.896,0.608,0.712,0.7246231155778895,0.7235049228648964,0.7236510440278664,0.8994974874371859,0.414070351758794,0.8589420654911839,0.8140703517587939,0.6834170854271356,0.6464646464646465,0.875,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.3,base_1_2,1.1,1.8022509450023707,0.6784,0.6748909450023703,0.6748909450023703,0.8976,0.472,0.848,0.802,0.62,0.608,0.876,0.556,0.732,0.7165829145728643,0.7150322194055623,0.7151655675064521,0.9055276381909547,0.40904522613065325,0.8589420654911839,0.8266331658291457,0.6532663316582915,0.6616161616161617,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.3,sgd_log,alpha=0.1,base_1_2_3,1.1,1.802128337675349,0.6736,0.6702883376753489,0.6702883376753489,0.896,0.4808,0.856,0.796,0.604,0.636,0.864,0.536,0.728,0.7195979899497488,0.7184078852324437,0.7185297981926444,0.9085427135678392,0.4040201005025126,0.8740554156171285,0.8140703517587939,0.6482412060301508,0.696969696969697,0.865,0.6381909547738693,0.7487437185929648
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.2,base_1_2,1.3,1.8021277996611624,0.6768,0.6734077996611625,0.6734077996611624,0.8992,0.472,0.852,0.802,0.596,0.624,0.876,0.556,0.732,0.7175879396984924,0.7161930792162053,0.7163195828577077,0.9055276381909547,0.40703517587939697,0.8589420654911839,0.8266331658291457,0.6381909547738693,0.6818181818181818,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.2,base_1_2,1.0,1.8017430923110942,0.684,0.6806230923110943,0.6806230923110943,0.9008,0.4608,0.864,0.804,0.668,0.568,0.884,0.576,0.724,0.7195979899497488,0.7177701069903443,0.7179405529290812,0.9005025125628141,0.41809045226130653,0.8589420654911839,0.8291457286432161,0.6934673366834171,0.6111111111111112,0.87,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.03,sgd_log,alpha=0.2,base_1_2_3,1.0,1.8017430923110942,0.684,0.6806230923110943,0.6806230923110943,0.9008,0.4608,0.864,0.804,0.668,0.568,0.884,0.576,0.724,0.7175879396984924,0.715976596353889,0.7161431126583404,0.8994974874371859,0.421105527638191,0.8589420654911839,0.8291457286432161,0.6934673366834171,0.6111111111111112,0.86,0.6834170854271356,0.7386934673366834
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.01,base_1_2,1.3,1.8015825474679865,0.688,0.6847825474679863,0.6847825474679864,0.8992,0.4616,0.862,0.796,0.676,0.548,0.896,0.608,0.712,0.7175879396984924,0.7157230117492877,0.71589722626314,0.9005025125628141,0.42412060301507537,0.8614609571788413,0.8140703517587939,0.6884422110552764,0.601010101010101,0.88,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.1,sgd_log,alpha=0.1,base_1_2_3,1.0,1.8011253001816692,0.6856,0.6829653001816692,0.6829653001816691,0.8992,0.4608,0.864,0.796,0.656,0.56,0.892,0.608,0.712,0.7276381909547739,0.7266466155040081,0.7267982190738178,0.9025125628140703,0.40804020100502514,0.8690176322418136,0.8140703517587939,0.6934673366834171,0.6515151515151515,0.875,0.6834170854271356,0.7336683417085427
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.2,base_1_2_3,1.2,1.8009640999631065,0.6768,0.6740040999631065,0.6740040999631065,0.9,0.4712,0.86,0.802,0.624,0.612,0.86,0.556,0.732,0.7195979899497488,0.7181688362323766,0.718297487687882,0.907537688442211,0.4050251256281407,0.8664987405541562,0.8266331658291457,0.6482412060301508,0.6818181818181818,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.05,base_1_2_3,1.1,1.8004278749105007,0.676,0.6732278749105006,0.6732278749105006,0.9,0.472,0.866,0.802,0.584,0.644,0.864,0.556,0.732,0.7236180904522613,0.7225947664398527,0.7227184473200259,0.9095477386934674,0.3969849246231156,0.8790931989924433,0.8266331658291457,0.6381909547738693,0.7171717171717171,0.86,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.3,base_1_2_3,1.1,1.8002158923490312,0.6776,0.6742158923490311,0.6742158923490311,0.8976,0.4728,0.848,0.802,0.62,0.608,0.872,0.556,0.732,0.7165829145728643,0.7150322194055623,0.7151655675064521,0.9055276381909547,0.40904522613065325,0.8589420654911839,0.8266331658291457,0.6532663316582915,0.6616161616161617,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.01,sgd_log,alpha=0.01,base_1_2,1.3,1.799884937018424,0.6824,0.6807649370184238,0.6807649370184237,0.8968,0.4728,0.878,0.814,0.656,0.58,0.86,0.592,0.724,0.7105527638190955,0.7099933689553961,0.7101551073652095,0.8994974874371859,0.4301507537688442,0.8816120906801007,0.8241206030150754,0.6984924623115578,0.6161616161616161,0.82,0.6733668341708543,0.7437185929648241
boundary_refined,sgd_log,alpha=0.3,sgd_log,alpha=0.1,base_1_2_3,1.4,1.7993402480994742,0.6712,0.6689402480994742,0.6689402480994742,0.896,0.484,0.868,0.796,0.588,0.664,0.84,0.536,0.728,0.7206030150753768,0.7198028513551173,0.719914154200969,0.907537688442211,0.4040201005025126,0.8816120906801007,0.8140703517587939,0.6381909547738693,0.7272727272727273,0.85,0.6381909547738693,0.7487437185929648
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.03,base_1_2,1.2,1.7990069337873202,0.6776,0.6742069337873204,0.6742069337873204,0.8992,0.4696,0.852,0.802,0.572,0.652,0.876,0.556,0.732,0.7155778894472362,0.7140442425009655,0.7141673308309119,0.9055276381909547,0.40904522613065325,0.8589420654911839,0.8266331658291457,0.6080402010050251,0.702020202020202,0.865,0.6482412060301508,0.7537688442211056
boundary_refined,sgd_log,alpha=0.2,sgd_log,alpha=0.05,base_1_2,1.3,1.7990069337873202,0.6776,0.6742069337873204,0.6742069337873204,0.8992,0.4696,0.852,0.802,0.572,0.652,0.876,0.556,0.732,0.7165829145728643,0.7150731323823506,0.7151930301922597,0.9055276381909547,0.40804020100502514,0.8589420654911839,0.8266331658291457,0.6080402010050251,0.7070707070707071,0.865,0.6482412060301508,0.7537688442211056
